Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),5/33,0.2163546751240497,0.5493973382819826,0,0,1.6499084249084248,2.525739549254376,ARHGAP18;HCLS1;ARHGAP28;ESAM;TPPP
GO_Biological_Process_2023,Positive Regulation Of JNK Cascade (GO:0046330),10/77,0.2172899084991943,0.5493973382819826,0,0,1.3795802478609522,2.105960748600868,SDCBP;RASSF2;NCF1;CCL21;GADD45B;IL1B;TNFRSF19;WNT7A;TPD52L1;FCGR2B
GO_Biological_Process_2023,B Cell Homeostasis (GO:0001782),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,DOCK11;TNFAIP3
GO_Biological_Process_2023,SNARE Complex Assembly (GO:0035493),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,STXBP6;SNCA
GO_Biological_Process_2023,Actin-Mediated Cell Contraction (GO:0070252),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,GSN;PDPN
GO_Biological_Process_2023,Aminoglycan Metabolic Process (GO:0006022),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CHST9;CHIA
GO_Biological_Process_2023,Apical Protein Localization (GO:0045176),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,MAL;JAM3
GO_Biological_Process_2023,Arachidonate Transport (GO:1903963),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PLA2G1B;PLA2G5
GO_Biological_Process_2023,Arachidonic Acid Secretion (GO:0050482),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PLA2G1B;PLA2G5
GO_Biological_Process_2023,Cellular Response To Purine-Containing Compound (GO:0071415),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CASQ2;CLU
GO_Biological_Process_2023,Ectoderm Development (GO:0007398),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,ITGAM;STX2
GO_Biological_Process_2023,Ether Lipid Biosynthetic Process (GO:0008611),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PLA2G4C;CHPT1
GO_Biological_Process_2023,Excitatory Synapse Assembly (GO:1904861),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,WNT7A;SHANK3
GO_Biological_Process_2023,Forelimb Morphogenesis (GO:0035136),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,WNT7A;TBX3
GO_Biological_Process_2023,Granulocyte Migration (GO:0097530),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CCL3;JAM3
GO_Biological_Process_2023,Hematopoietic Stem Cell Differentiation (GO:0060218),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,SFRP1;MEOX1
GO_Biological_Process_2023,Intestinal Cholesterol Absorption (GO:0030299),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CD36;LDLR
GO_Biological_Process_2023,Iron Ion Transmembrane Transport (GO:0034755),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,SCARA5;SLC39A8
GO_Biological_Process_2023,Morphogenesis Of An Epithelial Sheet (GO:0002011),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,NOTCH1;BMP5
GO_Biological_Process_2023,Multivesicular Body-Lysosome Fusion (GO:0061763),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CHMP6;CHMP5
GO_Biological_Process_2023,Negative Regulation Of Bone Resorption (GO:0045779),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,IL6;TNFAIP3
GO_Biological_Process_2023,Negative Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902260),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,KCNAB1;KCNRG
GO_Biological_Process_2023,Negative Regulation Of Extracellular Matrix Organization (GO:1903054),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,NOTCH1;TNFRSF1B
GO_Biological_Process_2023,Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,SVEP1;FCGR2B
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Surface (GO:2000009),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,NEDD4L;GPM6B
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,TNFAIP3;LILRA2
GO_Biological_Process_2023,Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,SEMA6A;DCN
GO_Biological_Process_2023,Neuron Remodeling (GO:0016322),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,C3;C1QA
GO_Biological_Process_2023,Peptidyl-Cysteine Modification (GO:0018198),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,S100A9;S100A8
GO_Biological_Process_2023,Positive Regulation Of Cardiocyte Differentiation (GO:1905209),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,EFNB2;WNT3A
GO_Biological_Process_2023,Positive Regulation Of Monocyte Differentiation (GO:0045657),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CD74;HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of Myoblast Fusion (GO:1901741),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CD53;SCGB3A1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase A Signaling (GO:0010739),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,RAMP3;ADRB2
GO_Biological_Process_2023,Positive Regulation Of Receptor Recycling (GO:0001921),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,RAMP3;SNCA
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,FXYD1;ATP1B3
GO_Biological_Process_2023,Postsynapse Assembly (GO:0099068),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,NLGN4X;WNT7A
GO_Biological_Process_2023,Presynaptic Membrane Organization (GO:0097090),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PTPRD;NLGN4X
GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)",2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,IRF1;HLA-E
GO_Biological_Process_2023,Regulation Of Animal Organ Morphogenesis (GO:2000027),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PKHD1;CITED2
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,EFNB2;WNT3A
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PODXL;CCL5
GO_Biological_Process_2023,Regulation Of Cellular Extravasation (GO:0002691),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,BST1;JAM3
GO_Biological_Process_2023,Regulation Of Cellular Response To Oxidative Stress (GO:1900407),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,ALOX5;FBLN5
GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CFH;CD59
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Wounding (GO:0106014),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,IL33;SIGLEC10
GO_Biological_Process_2023,Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,KLRB1;DNASE1L3
GO_Biological_Process_2023,Regulation Of Mast Cell Activation (GO:0033003),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,PLSCR1;CD300LF
GO_Biological_Process_2023,Regulation Of Sequestering Of Calcium Ion (GO:0051282),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,FKBP1B;ANXA6
GO_Biological_Process_2023,Serotonin Transport (GO:0006837),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,SLC22A3;SLC6A4
GO_Biological_Process_2023,Vesicle Fusion With Vacuole (GO:0051469),2/9,0.2174114254429792,0.5493973382819826,0,0,2.6388706020042427,4.026820881553191,CHMP6;CHMP5
GO_Biological_Process_2023,Ceramide Biosynthetic Process (GO:0046513),6/42,0.2236846766229137,0.5616282562948495,0,0,1.5400205233453053,2.30620831933695,ASAH1;SPTLC1;SPTLC3;ST6GALNAC3;ST6GALNAC5;ST6GALNAC6
GO_Biological_Process_2023,Skeletal Muscle Tissue Development (GO:0007519),6/42,0.2236846766229137,0.5616282562948495,0,0,1.5400205233453053,2.30620831933695,EGR2;CAV2;CAV1;TCF21;MYOZ1;VRK3
GO_Biological_Process_2023,Activation Of Protein Kinase B Activity (GO:0032148),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,PDGFB;ANG;IGF1;GAS6
GO_Biological_Process_2023,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,ALOX5;ALOX15;CYP1A2;LTC4S
GO_Biological_Process_2023,Myotube Differentiation (GO:0014902),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,ITGB1;IGF1;DOCK2;JAM2
GO_Biological_Process_2023,Organophosphate Ester Transport (GO:0015748),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,VAPA;TNFAIP8L3;LDLR;PLTP
GO_Biological_Process_2023,Peptide Hormone Secretion (GO:0030072),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,EDN1;IL6;GHRL;KLRG1
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,EFNB2;EDN1;WNT3A;IGF1
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,PDGFRA;HCK;TEK;CLU
GO_Biological_Process_2023,Regulation Of Biomineral Tissue Development (GO:0070167),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,NOTCH1;HEY1;HEY2;GAS6
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),4/25,0.2239577097849676,0.5616282562948495,0,0,1.759683678699568,2.6330112404331127,CDKL5;LRRK2;FCGR2B;SHANK3
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),31/275,0.2259800218571855,0.5616282562948495,0,0,1.175469053542824,1.748285329319934,ITGB1;NOTCH1;ARL3;PTPRO;PLA2G3;SNX10;AIF1;MYLK;RPGR;FGD3;SDCBP;FGD5;ABLIM1;RAP1A;ABLIM3;TEKT1;TEKT3;IFT57;RAB8B;GSN;CCL21;SPAG6;RFX2;EMP1;EMP3;RP2;KIT;PMP22;CDH13;CCDC65;ARHGEF6
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),42/381,0.2261003250731424,0.5616282562948495,0,0,1.1467139136508937,1.7049072554166649,TNFAIP8;TFRC;CITED2;ZFAND6;APIP;IFIT3;AQP1;PKHD1;SOCS2;SOCS3;CCND2;GRK5;PDPN;PROK2;CTSH;CAPN3;MCL1;TXNDC5;SNCA;CD74;EGR3;TSC22D1;ANGPT1;WFS1;LAPTM5;SERPINB9;IGF1;SMAD6;TBX3;HCK;SFRP1;DAB2;IL6;CAT;IL2RB;GHRL;NUPR1;TEK;GAS6;EVI2B;CRYAB;CD44
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),7/51,0.2275147924959416,0.5616282562948495,0,0,1.4701208698898638,2.17657278320408,RGS2;BMP2;DUSP1;HYAL2;IL1B;PPARG;SPRY1
GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),7/51,0.2275147924959416,0.5616282562948495,0,0,1.4701208698898638,2.17657278320408,NOTCH1;SYNPO2L;GPR65;RASGRF1;APOA1;GPR4;IGF1
GO_Biological_Process_2023,Sensory Perception (GO:0007600),7/51,0.2275147924959416,0.5616282562948495,0,0,1.4701208698898638,2.17657278320408,MME;C5AR1;PENK;CDH23;TRPV2;PROK2;CCL2
GO_Biological_Process_2023,Rac Protein Signal Transduction (GO:0016601),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,ELMO1;CDH13;AIF1
GO_Biological_Process_2023,Base Conversion Or Substitution Editing (GO:0016553),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,APOBEC3F;APOBEC3G;ADARB1
GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,PDE2A;CD36;AQP1
GO_Biological_Process_2023,Carbohydrate Derivative Transport (GO:1901264),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,VLDLR;SLC15A3;PLTP
GO_Biological_Process_2023,Carboxylic Acid Biosynthetic Process (GO:0046394),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,CASP1;RGN;CDO1
GO_Biological_Process_2023,Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,SCEL;NR5A2;RAI2
GO_Biological_Process_2023,Embryonic Axis Specification (GO:0000578),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,WNT7A;SMAD6;TBX3
GO_Biological_Process_2023,Filopodium Assembly (GO:0046847),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,FGD3;FGD5;SPAG6
GO_Biological_Process_2023,Intracellular Estrogen Receptor Signaling Pathway (GO:0030520),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,DEFA3;DEFA1;PPARGC1B
GO_Biological_Process_2023,Megakaryocyte Differentiation (GO:0030219),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,GP9;MAF;KIT
GO_Biological_Process_2023,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,MYOC;HEG1;RASIP1
GO_Biological_Process_2023,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,DAB2;PPARG;BMP6
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,CCL21;PODXL;CCL5
GO_Biological_Process_2023,Positive Regulation Of Dendrite Morphogenesis (GO:0050775),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,PTPRD;CDKL5;RELN
GO_Biological_Process_2023,Positive Regulation Of Heart Rate (GO:0010460),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,EDN1;PDE4D;ADRA1B
GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,CEBPA;IL33;TLR4
GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,HLA-DRA;LILRB2;HLA-DRB1
GO_Biological_Process_2023,Regulation Of Glucose Transmembrane Transport (GO:0010827),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,C3;PLA2G1B;IL1B
GO_Biological_Process_2023,Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,KITLG;SPI1;OSM
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,FGR;HCK;HLA-DRB1
GO_Biological_Process_2023,Regulation Of Leukocyte Chemotaxis (GO:0002688),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,IL6;MTUS1;SLIT2
GO_Biological_Process_2023,Response To Interferon-Alpha (GO:0035455),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,PYHIN1;LAMP3;GAS6
GO_Biological_Process_2023,Sensory Perception Of Taste (GO:0050909),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,SCNN1G;PKD2L1;CD36
GO_Biological_Process_2023,Toll-Like Receptor 4 Signaling Pathway (GO:0034142),3/17,0.2277055566915267,0.5616282562948495,0,0,1.979398419203747,2.9289196069906414,PRKCE;PIK3AP1;TLR4
GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),10/78,0.2290789171202157,0.5640560046447401,0,0,1.3592166943898385,2.0030623085857053,BCHE;ENPEP;ANPEP;ENPP2;CAPN3;DENND3;NPL;PLA2G5;CYP3A5;NAALADL1
GO_Biological_Process_2023,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),8/60,0.2292376187849708,0.5640560046447401,0,0,1.4217533878550828,2.094237304641747,ITGB1;IGSF21;ROBO4;PECAM1;PTPRM;CDH13;NEXN;ESAM
GO_Biological_Process_2023,Negative Regulation Of Peptidase Activity (GO:0010466),8/60,0.2292376187849708,0.5640560046447401,0,0,1.4217533878550828,2.094237304641747,SERPINA3;CSTA;SERPINA1;SPOCK2;TIMP3;SERPING1;SERPINB9;CST7
GO_Biological_Process_2023,Sterol Metabolic Process (GO:0016125),8/60,0.2292376187849708,0.5640560046447401,0,0,1.4217533878550828,2.094237304641747,CYP27A1;CYP39A1;CH25H;CETP;CYP26B1;APOA1;ABCG1;CES1
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),9/69,0.2296101139791063,0.5642983648448324,0,0,1.3863052415210688,2.039771499194146,CLIC4;SYT11;ALOX15;ALOX5AP;CAPN3;SYT15;RASGRP2;CLU;SLC25A24
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),9/69,0.2296101139791063,0.5642983648448324,0,0,1.3863052415210688,2.039771499194146,RELN;FXYD3;FHL1;FXYD1;NEDD4L;ANK2;FXYD6;SCN4B;SCN2B
GO_Biological_Process_2023,Embryonic Limb Morphogenesis (GO:0030326),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,CYP26B1;WNT7A;TBX4;TBX3;TBX2
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,CDKN1C;BTG2;BTG1;GAS1;ZFP36L2
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,CD86;IL6;PTPRC;TFRC;HLA-E
GO_Biological_Process_2023,Regulation Of DNA Biosynthetic Process (GO:2000278),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,DACH1;PDGFB;ANKRD1;FGFR4;FGF2
GO_Biological_Process_2023,Regulation Of Interleukin-17 Production (GO:0032660),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,PRNP;IL6;IL15;OSM;TLR4
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,PLN;SLN;KCNA5;IL16;F3
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),5/34,0.2348553489098204,0.5747885811999704,0,0,1.5929266136162687,2.3078089658953678,SEMA5A;NELL2;SEMA6A;SEMA3B;SEMA3G
GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process (GO:0032787),12/97,0.2370474327201928,0.5798090115050322,0,0,1.30495595047077,1.8784775917768,VNN2;KYNU;CYP1A2;ACOT2;ACOT1;TSPO;CYP4B1;ACSL4;IGF1;CD36;LCP1;GGT1
GO_Biological_Process_2023,Learning (GO:0007612),6/43,0.2401967670745258,0.5868152334400784,0,0,1.4983151442874378,2.1370421387406258,SLC8A3;NTRK2;CLDN5;NLGN4X;SYT11;SHANK3
GO_Biological_Process_2023,Regulation Of Filopodium Assembly (GO:0051489),6/43,0.2401967670745258,0.5868152334400784,0,0,1.4983151442874378,2.1370421387406258,PPP1R16B;GPM6A;DOCK11;CCL21;PALM;CLU
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),10/79,0.2411045267801334,0.5868794902351949,0,0,1.3394433888454231,1.9053913295861864,IL1B;PYHIN1;TNFSF12;GPC3;LAPTM5;TNFAIP3;C4BPA;CLU;TNF;TNFSF13B
